"","precinct","rec_yr","boro","adams","trunc_rate","subst_rate","subst_count","trunc_count","ln_sr","ln_tr","comp_count","pct_pop","pop_white","pop_nhwhite","pop_black","pop_nhblack","pop_hisp","pop_nonhisp","pop_asian","pop_nhasian","pop_nat","pop_birac","share_wh","share_nhwh","share_bl","share_nhbl","share_hisp","share_nonhisp","share_asian","share_nat","share_bir","comp_rate_p100k"
"324","28",2021,"Manhattan",0,45.8333333333333,10.4166666666667,5,22,2.3434070875143,3.82501162843852,48,49200,12592,11627,22728,21144,10416,38784,2859,2812,237,5623,0.255934959349593,0.236321138211382,0.461951219512195,0.429756097560976,0.211707317073171,0.788292682926829,0.058109756,0.004817073,0.114288617886179,97.5609756097561
"325","28",2022,"Manhattan",1,34.0425531914894,19.1489361702128,9,16,2.95224716161425,3.52761130651781,47,49200,12592,11627,22728,21144,10416,38784,2859,2812,237,5623,0.255934959349593,0.236321138211382,0.461951219512195,0.429756097560976,0.211707317073171,0.788292682926829,0.058109756,0.004817073,0.114288617886179,95.5284552845528
"326","28",2023,"Manhattan",1,61.1940298507463,7.46268656716418,5,41,2.00991547903123,4.11404963330143,67,49200,12592,11627,22728,21144,10416,38784,2859,2812,237,5623,0.255934959349593,0.236321138211382,0.461951219512195,0.429756097560976,0.211707317073171,0.788292682926829,0.058109756,0.004817073,0.114288617886179,136.178861788618
"327","28",2024,"Manhattan",1,50,0,0,4,-Inf,3.91202300542815,8,49200,12592,11627,22728,21144,10416,38784,2859,2812,237,5623,0.255934959349593,0.236321138211382,0.461951219512195,0.429756097560976,0.211707317073171,0.788292682926829,0.058109756,0.004817073,0.114288617886179,16.260162601626
"328","30",2017,"Manhattan",0,45.7142857142857,17.1428571428571,6,16,2.84158159372673,3.82241084673846,35,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,57.8933439195448
"329","30",2018,"Manhattan",0,66.6666666666667,10,3,20,2.30258509299405,4.19970507787993,30,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,49.6228662167527
"330","30",2019,"Manhattan",0,60.6060606060606,6.06060606060606,2,20,1.80180980508156,4.1043948980756,33,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,54.5851528384279
"331","30",2020,"Manhattan",0,40.625,12.5,4,13,2.52572864430826,3.7043836406499,32,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,52.9310572978695
"332","30",2021,"Manhattan",0,25,12.5,3,6,2.52572864430826,3.2188758248682,24,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,39.6982929734021
"333","30",2022,"Manhattan",1,33.3333333333333,18.1818181818182,6,11,2.90042209374967,3.50655789731998,33,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,54.5851528384279
"334","30",2023,"Manhattan",1,66.6666666666667,0,0,16,-Inf,4.19970507787993,24,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,39.6982929734021
"335","30",2024,"Manhattan",1,57.1428571428571,0,0,4,-Inf,4.04555439805267,7,60456,13068,10953,16033,14125,30402,30054,2294,2219,1002,8961,0.216157205240175,0.181173084557364,0.265201138017732,0.233640995103877,0.502878126240572,0.497121873759428,0.0379449517004102,0.0165740373163954,0.14822350138944,11.578668783909
"336","32",2017,"Manhattan",0,52.1739130434783,6.52173913043478,6,48,1.87514107816711,3.95458261984694,92,81240,9970,8151,49970,46466,20488,60752,2311,2236,593,7914,0.122722796651896,0.10033234859675,0.615091088133924,0.571959625800099,0.252191038897095,0.747808961,0.028446578,0.00729936,0.097415066,113.244707040867
"337","32",2018,"Manhattan",0,40.7894736842105,6.57894736842105,5,31,1.88387475813586,3.70842405018691,76,81240,9970,8151,49970,46466,20488,60752,2311,2236,593,7914,0.122722796651896,0.10033234859675,0.615091088133924,0.571959625800099,0.252191038897095,0.747808961,0.028446578,0.00729936,0.097415066,93.5499753815854
"338","32",2019,"Manhattan",0,56.3380281690141,5.63380281690141,4,40,1.72878467006667,4.03136976306071,71,81240,9970,8151,49970,46466,20488,60752,2311,2236,593,7914,0.122722796651896,0.10033234859675,0.615091088133924,0.571959625800099,0.252191038897095,0.747808961,0.028446578,0.00729936,0.097415066,87.3953717380601
