CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"2006","054900","30549002006","360470549002006",1696,"549","3054900",,,"90"
"2006","055300","30553002006","360470553002006",1699,"553","3055300",,,"90"
"2007","045300","30453002007","360470453002007",1623,"453","3045300",,,"90"
"2007","047700","30477002007","360470477002007",1636,"477","3047700",,,"90"
"2007","048500","30485002007","360470485002007",1642,"485","3048500",,,"90"
"2007","051900","30519002007","360470519002007",1673,"519","3051900",,,"90"
"2007","053700","30537002007","360470537002007",1688,"537","3053700",,,"90"
"2007","054900","30549002007","360470549002007",1696,"549","3054900",,,"90"
"2008","045300","30453002008","360470453002008",1623,"453","3045300",,,"90"
"2008","047700","30477002008","360470477002008",1636,"477","3047700",,,"90"
"2008","048500","30485002008","360470485002008",1642,"485","3048500",,,"90"
"2008","053700","30537002008","360470537002008",1688,"537","3053700",,,"90"
"2008","054900","30549002008","360470549002008",1696,"549","3054900",,,"90"
"2009","044902","30449022009","360470449022009",1620,"449.02","3044902",,,"90"
"2009","045300","30453002009","360470453002009",1623,"453","3045300",,,"90"
"2009","047700","30477002009","360470477002009",1636,"477","3047700",,,"90"
"2009","048500","30485002009","360470485002009",1642,"485","3048500",,,"90"
"2009","053700","30537002009","360470537002009",1688,"537","3053700",,,"90"
"2009","054900","30549002009","360470549002009",1696,"549","3054900",,,"90"
"2010","045300","30453002010","360470453002010",1623,"453","3045300",,,"90"
"2010","047700","30477002010","360470477002010",1636,"477","3047700",,,"90"
"2010","048500","30485002010","360470485002010",1642,"485","3048500",,,"90"
"2010","053700","30537002010","360470537002010",1688,"537","3053700",,,"90"
"2010","054900","30549002010","360470549002010",1696,"549","3054900",,,"90"
"2011","045300","30453002011","360470453002011",1623,"453","3045300",,,"90"
"2011","047700","30477002011","360470477002011",1636,"477","3047700",,,"90"
"2011","048500","30485002011","360470485002011",1642,"485","3048500",,,"90"
"2011","053700","30537002011","360470537002011",1688,"537","3053700",,,"90"
"2011","054900","30549002011","360470549002011",1696,"549","3054900",,,"90"
"2012","045300","30453002012","360470453002012",1623,"453","3045300",,,"90"
"2012","053700","30537002012","360470537002012",1688,"537","3053700",,,"90"
"2012","054900","30549002012","360470549002012",1696,"549","3054900",,,"90"
"2013","045300","30453002013","360470453002013",1623,"453","3045300",,,"90"
"2013","053700","30537002013","360470537002013",1688,"537","3053700",,,"90"
"2013","054900","30549002013","360470549002013",1696,"549","3054900",,,"90"
"2014","045300","30453002014","360470453002014",1623,"453","3045300",,,"90"
"2014","053700","30537002014","360470537002014",1688,"537","3053700",,,"90"
"2014","054900","30549002014","360470549002014",1696,"549","3054900",,,"90"
"2015","053700","30537002015","360470537002015",1688,"537","3053700",,,"90"
"2015","054900","30549002015","360470549002015",1696,"549","3054900",,,"90"
"2016","053700","30537002016","360470537002016",1688,"537","3053700",,,"90"
"2016","054900","30549002016","360470549002016",1696,"549","3054900",,,"90"
"2017","053700","30537002017","360470537002017",1688,"537","3053700",,,"90"
"2017","054900","30549002017","360470549002017",1696,"549","3054900",,,"90"
"2018","053700","30537002018","360470537002018",1688,"537","3053700",,,"90"
"2018","054900","30549002018","360470549002018",1696,"549","3054900",,,"90"
"2019","054900","30549002019","360470549002019",1696,"549","3054900",,,"90"
"2020","054900","30549002020","360470549002020",1696,"549","3054900",,,"90"
"2021","054900","30549002021","360470549002021",1696,"549","3054900",,,"90"
"2022","054900","30549002022","360470549002022",1696,"549","3054900",,,"90"
"2023","054900","30549002023","360470549002023",1696,"549","3054900",,,"90"
"2024","054900","30549002024","360470549002024",1696,"549","3054900",,,"90"
"2025","054900","30549002025","360470549002025",1696,"549","3054900",,,"90"
"2026","054900","30549002026","360470549002026",1696,"549","3054900",,,"90"
"3000","048100","30481003000","360470481003000",1639,"481","3048100",,,"90"
"3000","048900","30489003000","360470489003000",2078,"489","4048900",,,"90"
"3000","049100","30491003000","360470491003000",1647,"491","3049100",,,"90"
"3000","049302","30493023000","360470493023000",1650,"493.02","3049302",,,"90"
"3000","049500","30495003000","360470495003000",1652,"495","3049500",,,"90"
"3000","050300","30503003000","360470503003000",1657,"503","3050300",,,"90"
"3000","050500","30505003000","360470505003000",2202,"505","4050500",,,"90"
"3000","051100","30511003000","360470511003000",1992,"511","4051100",,,"90"
"3000","051300","30513003000","360470513003000",1667,"513","3051300",,,"90"
"3000","051900","30519003000","360470519003000",1673,"519","3051900",,,"90"
"3000","052300","30523003000","360470523003000",1675,"523","3052300",,,"90"
"3000","052700","30527003000","360470527003000",1678,"527","3052700",,,"90"
"3000","052900","30529003000","360470529003000",1680,"529","3052900",,,"90"
"3000","053300","30533003000","360470533003000",1685,"533","3053300",,,"90"
"3000","053500","30535003000","360470535003000",1687,"535","3053500",,,"90"
"3000","054500","30545003000","360470545003000",2060,"545","3054500",,,"90"
"3000","054700","30547003000","360470547003000",1694,"547","3054700",,,"90"
"3000","055100","30551003000","360470551003000",2273,"551","3055100",,,"90"
"3001","044902","30449023001","360470449023001",1620,"449.02","3044902",,,"90"
"3001","048100","30481003001","360470481003001",1639,"481","3048100",,,"90"
"3001","049100","30491003001","360470491003001",1647,"491","3049100",,,"90"
"3001","049302","30493023001","360470493023001",1650,"493.02","3049302",,,"90"
"3001","049500","30495003001","360470495003001",1652,"495","3049500",,,"90"
"3001","050300","30503003001","360470503003001",1657,"503","3050300",,,"90"
"3001","050500","30505003001","360470505003001",2202,"505","4050500",,,"90"
"3001","051100","30511003001","360470511003001",1992,"511","4051100",,,"90"
"3001","051300","30513003001","360470513003001",1667,"513","3051300",,,"90"
"3001","051900","30519003001","360470519003001",1673,"519","3051900",,,"90"
"3001","052300","30523003001","360470523003001",1675,"523","3052300",,,"90"
"3001","052700","30527003001","360470527003001",1678,"527","3052700",,,"90"
"3001","052900","30529003001","360470529003001",1680,"529","3052900",,,"90"
"3001","053300","30533003001","360470533003001",1685,"533","3053300",,,"90"
"3001","053500","30535003001","360470535003001",1687,"535","3053500",,,"90"
"3001","054700","30547003001","360470547003001",1694,"547","3054700",,,"90"
"3001","055100","30551003001","360470551003001",2273,"551","3055100",,,"90"
"3002","044902","30449023002","360470449023002",1620,"449.02","3044902",,,"90"
"3002","048100","30481003002","360470481003002",1639,"481","3048100",,,"90"
"3002","049100","30491003002","360470491003002",1647,"491","3049100",,,"90"
"3002","049302","30493023002","360470493023002",1650,"493.02","3049302",,,"90"
"3002","049500","30495003002","360470495003002",1652,"495","3049500",,,"90"
"3002","050300","30503003002","360470503003002",1657,"503","3050300",,,"90"
"3002","050500","30505003002","360470505003002",2202,"505","4050500",,,"90"
"3002","051100","30511003002","360470511003002",1992,"511","4051100",,,"90"
"3002","051300","30513003002","360470513003002",1667,"513","3051300",,,"90"
"3002","051900","30519003002","360470519003002",1673,"519","3051900",,,"90"
"3002","052300","30523003002","360470523003002",1675,"523","3052300",,,"90"
"3002","052700","30527003002","360470527003002",1678,"527","3052700",,,"90"
"3002","052900","30529003002","360470529003002",1680,"529","3052900",,,"90"
"3002","054700","30547003002","360470547003002",1694,"547","3054700",,,"90"
"3002","055100","30551003002","360470551003002",2273,"551","3055100",,,"90"
"3003","044902","30449023003","360470449023003",1620,"449.02","3044902",,,"90"
"3003","048100","30481003003","360470481003003",1639,"481","3048100",,,"90"
"3003","049100","30491003003","360470491003003",1647,"491","3049100",,,"90"
"3003","049500","30495003003","360470495003003",1652,"495","3049500",,,"90"
"3003","049700","30497003003","360470497003003",1654,"497","3049700",,,"90"
"3003","050300","30503003003","360470503003003",1657,"503","3050300",,,"90"
"3003","050500","30505003003","360470505003003",2202,"505","4050500",,,"90"
"3003","051100","30511003003","360470511003003",1992,"511","4051100",,,"90"
"3003","051300","30513003003","360470513003003",1667,"513","3051300",,,"90"
"3003","051900","30519003003","360470519003003",1673,"519","3051900",,,"90"
"3003","052300","30523003003","360470523003003",1675,"523","3052300",,,"90"
"3003","052700","30527003003","360470527003003",1678,"527","3052700",,,"90"
"3003","052900","30529003003","360470529003003",1680,"529","3052900",,,"90"
"3003","054700","30547003003","360470547003003",1694,"547","3054700",,,"90"
"3004","044902","30449023004","360470449023004",1620,"449.02","3044902",,,"90"
"3004","048100","30481003004","360470481003004",1639,"481","3048100",,,"90"
"3004","049100","30491003004","360470491003004",1647,"491","3049100",,,"90"
"3004","049500","30495003004","360470495003004",1652,"495","3049500",,,"90"
"3004","049700","30497003004","360470497003004",1654,"497","3049700",,,"90"
"3004","051300","30513003004","360470513003004",1667,"513","3051300",,,"90"
"3004","051900","30519003004","360470519003004",1673,"519","3051900",,,"90"
"3004","052300","30523003004","360470523003004",1675,"523","3052300",,,"90"
"3004","052700","30527003004","360470527003004",1678,"527","3052700",,,"90"
"3004","052900","30529003004","360470529003004",1680,"529","3052900",,,"90"
"3004","054700","30547003004","360470547003004",1694,"547","3054700",,,"90"
"3005","044902","30449023005","360470449023005",1620,"449.02","3044902",,,"90"
"3005","049100","30491003005","360470491003005",1647,"491","3049100",,,"90"
"3005","051300","30513003005","360470513003005",1667,"513","3051300",,,"90"
"3005","051900","30519003005","360470519003005",1673,"519","3051900",,,"90"
"3005","052700","30527003005","360470527003005",1678,"527","3052700",,,"90"
"3005","052900","30529003005","360470529003005",1680,"529","3052900",,,"90"
"3006","044902","30449023006","360470449023006",1620,"449.02","3044902",,,"90"
"3006","051300","30513003006","360470513003006",1667,"513","3051300",,,"90"
"3006","051900","30519003006","360470519003006",1673,"519","3051900",,,"90"
"3006","052900","30529003006","360470529003006",1680,"529","3052900",,,"90"
"3007","044902","30449023007","360470449023007",1620,"449.02","3044902",,,"90"
"3007","051300","30513003007","360470513003007",1667,"513","3051300",,,"90"
"3007","051900","30519003007","360470519003007",1673,"519","3051900",,,"90"
"3007","052900","30529003007","360470529003007",1680,"529","3052900",,,"90"
"3008","044902","30449023008","360470449023008",1620,"449.02","3044902",,,"90"
"3008","051300","30513003008","360470513003008",1667,"513","3051300",,,"90"
"3008","052900","30529003008","360470529003008",1680,"529","3052900",,,"90"
"3009","044902","30449023009","360470449023009",1620,"449.02","3044902",,,"90"
"3009","051300","30513003009","360470513003009",1667,"513","3051300",,,"90"
"3009","052900","30529003009","360470529003009",1680,"529","3052900",,,"90"
"3010","044902","30449023010","360470449023010",1620,"449.02","3044902",,,"90"
"3010","051300","30513003010","360470513003010",1667,"513","3051300",,,"90"
"3011","044902","30449023011","360470449023011",1620,"449.02","3044902",,,"90"
"3012","044902","30449023012","360470449023012",1620,"449.02","3044902",,,"90"
"3013","044902","30449023013","360470449023013",1620,"449.02","3044902",,,"90"
"3013","050100","30501003013","360470501003013",2179,"501","3050100",,,"90"
"3014","044902","30449023014","360470449023014",1620,"449.02","3044902",,,"90"
"3014","050100","30501003014","360470501003014",2179,"501","3050100",,,"90"
"3015","044902","30449023015","360470449023015",1620,"449.02","3044902",,,"90"
"3015","050100","30501003015","360470501003015",2179,"501","3050100",,,"90"
"3016","044902","30449023016","360470449023016",1620,"449.02","3044902",,,"90"
"3018","050100","30501003018","360470501003018",2179,"501","3050100",,,"90"
"3019","050100","30501003019","360470501003019",2179,"501","3050100",,,"90"
"3020","044902","30449023020","360470449023020",1620,"449.02","3044902",,,"90"
"3021","044902","30449023021","360470449023021",1620,"449.02","3044902",,,"90"
"3022","044902","30449023022","360470449023022",1620,"449.02","3044902",,,"90"
"3023","044902","30449023023","360470449023023",1620,"449.02","3044902",,,"90"
"3024","044902","30449023024","360470449023024",1620,"449.02","3044902",,,"90"
"3025","044902","30449023025","360470449023025",1620,"449.02","3044902",,,"90"
"3026","044902","30449023026","360470449023026",1620,"449.02","3044902",,,"90"
"3027","044902","30449023027","360470449023027",1620,"449.02","3044902",,,"90"
"3028","044902","30449023028","360470449023028",1620,"449.02","3044902",,,"90"
"3029","044902","30449023029","360470449023029",1620,"449.02","3044902",,,"90"
"4000","049100","30491004000","360470491004000",1647,"491","3049100",,,"90"
"4000","049302","30493024000","360470493024000",1650,"493.02","3049302",,,"90"
"4000","051300","30513004000","360470513004000",1667,"513","3051300",,,"90"
"4000","052300","30523004000","360470523004000",1675,"523","3052300",,,"90"
"4000","052700","30527004000","360470527004000",1678,"527","3052700",,,"90"
"4000","053300","30533004000","360470533004000",1685,"533","3053300",,,"90"
"4000","053500","30535004000","360470535004000",1687,"535","3053500",,,"90"
"4000","054500","30545004000","360470545004000",2060,"545","3054500",,,"90"
"4000","055100","30551004000","360470551004000",2273,"551","3055100",,,"90"
"4001","049100","30491004001","360470491004001",1647,"491","3049100",,,"90"
"4001","049302","30493024001","360470493024001",1650,"493.02","3049302",,,"90"
"4001","051300","30513004001","360470513004001",1667,"513","3051300",,,"90"
"4001","052300","30523004001","360470523004001",1675,"523","3052300",,,"90"
"4001","052700","30527004001","360470527004001",1678,"527","3052700",,,"90"
"4001","053300","30533004001","360470533004001",1685,"533","3053300",,,"90"
"4001","053500","30535004001","360470535004001",1687,"535","3053500",,,"90"
"4001","055100","30551004001","360470551004001",2273,"551","3055100",,,"90"
"4002","049100","30491004002","360470491004002",1647,"491","3049100",,,"90"
"4002","049302","30493024002","360470493024002",1650,"493.02","3049302",,,"90"
"4002","051300","30513004002","360470513004002",1667,"513","3051300",,,"90"
"4002","052700","30527004002","360470527004002",1678,"527","3052700",,,"90"
"4002","053500","30535004002","360470535004002",1687,"535","3053500",,,"90"
"4003","051300","30513004003","360470513004003",1667,"513","3051300",,,"90"
"4003","052700","30527004003","360470527004003",1678,"527","3052700",,,"90"
"4003","053500","30535004003","360470535004003",1687,"535","3053500",,,"90"
"4004","051300","30513004004","360470513004004",1667,"513","3051300",,,"90"
"4004","052700","30527004004","360470527004004",1678,"527","3052700",,,"90"
"4005","044901","30449014005","360470449014005",1619,"449.01","3044901",,,"90"
"4005","051300","30513004005","360470513004005",1667,"513","3051300",,,"90"
"4006","051300","30513004006","360470513004006",1667,"513","3051300",,,"90"
"4007","051300","30513004007","360470513004007",1667,"513","3051300",,,"90"
"4008","051300","30513004008","360470513004008",1667,"513","3051300",,,"90"
"4009","051300","30513004009","360470513004009",1667,"513","3051300",,,"90"
"4010","051300","30513004010","360470513004010",1667,"513","3051300",,,"90"
"4011","051300","30513004011","360470513004011",1667,"513","3051300",,,"90"
"4012","051300","30513004012","360470513004012",1667,"513","3051300",,,"90"
"5000","052300","30523005000","360470523005000",1675,"523","3052300",,,"90"
"5000","052700","30527005000","360470527005000",1678,"527","3052700",,,"90"
"5000","053300","30533005000","360470533005000",1685,"533","3053300",,,"90"
"5000","054500","30545005000","360470545005000",2060,"545","3054500",,,"90"
"5001","052300","30523005001","360470523005001",1675,"523","3052300",,,"90"
"5001","052700","30527005001","360470527005001",1678,"527","3052700",,,"90"
"5001","053300","30533005001","360470533005001",1685,"533","3053300",,,"90"
"5001","054500","30545005001","360470545005001",2060,"545","3054500",,,"90"
"5002","052700","30527005002","360470527005002",1678,"527","3052700",,,"90"
"5002","053300","30533005002","360470533005002",1685,"533","3053300",,,"90"
"5003","052700","30527005003","360470527005003",1678,"527","3052700",,,"90"
"5003","053300","30533005003","360470533005003",1685,"533","3053300",,,"90"
"5004","052700","30527005004","360470527005004",1678,"527","3052700",,,"90"
"5004","053300","30533005004","360470533005004",1685,"533","3053300",,,"90"
"5005","052700","30527005005","360470527005005",1678,"527","3052700",,,"90"
"5005","053300","30533005005","360470533005005",1685,"533","3053300",,,"90"
"5006","052700","30527005006","360470527005006",1678,"527","3052700",,,"90"
"5006","053300","30533005006","360470533005006",1685,"533","3053300",,,"90"
"5007","052700","30527005007","360470527005007",1678,"527","3052700",,,"90"
"5007","053300","30533005007","360470533005007",1685,"533","3053300",,,"90"
"5008","053300","30533005008","360470533005008",1685,"533","3053300",,,"90"
"6000","052700","30527006000","360470527006000",1678,"527","3052700",,,"90"
"6000","054500","30545006000","360470545006000",2060,"545","3054500",,,"90"
"6001","052700","30527006001","360470527006001",1678,"527","3052700",,,"90"
"7000","052700","30527007000","360470527007000",1678,"527","3052700",,,"90"
"7001","052700","30527007001","360470527007001",1678,"527","3052700",,,"90"
"2008","044902","30449022008","360470449022008",1620,"449.02","3044902",,,"90"
"1002","054500","30545001002","360470545001002",2060,"545","3054500",,,"90"
"1001","054500","30545001001","360470545001001",2060,"545","3054500",,,"90"
"1004","054300","30543001004","360470543001004",2059,"543","3054300",,,"90"
"1000","053502","40535021000","360810535021000",2084,"535.02","4053502",,,"90"
"2004","053700","30537002004","360470537002004",1688,"537","3053700",,,"90"
"2005","053700","30537002005","360470537002005",1688,"537","3053700",,,"90"
"2006","053700","30537002006","360470537002006",1688,"537","3053700",,,"90"
"1011","055500","30555001011","360470555001011",2274,"555","3055500",,,"90"
"0001","002400","10024000001","360610024000001",2150,"24","1002400",,,"90"
"1016","055500","30555001016","360470555001016",2274,"555","3055500",,,"90"
"1017","055500","30555001017","360470555001017",2274,"555","3055500",,,"90"
"1001","055100","30551001001","360470551001001",2273,"551","3055100",,,"90"
"1004","055100","30551001004","360470551001004",2273,"551","3055100",,,"90"
"1005","055100","30551001005","360470551001005",2273,"551","3055100",,,"90"
"1010","055100","30551001010","360470551001010",2273,"551","3055100",,,"90"
"1002","055100","30551001002","360470551001002",2273,"551","3055100",,,"90"
"1003","055100","30551001003","360470551001003",2273,"551","3055100",,,"90"
"2006","044902","30449022006","360470449022006",1620,"449.02","3044902",,,"90"
"3018","044902","30449023018","360470449023018",1620,"449.02","3044902",,,"90"
"0001","004400","10044000001","360610044000001",1265,"44","3004400",,,"94"
"1000","044901","30449011000","360470449011000",1619,"449.01","3044901",,,"94"
"1000","047700","30477001000","360470477001000",1636,"477","3047700",,,"94"
"1000","049700","30497001000","360470497001000",1654,"497","3049700",,,"94"
"1000","049900","30499001000","360470499001000",2178,"499","3049900",,,"94"
"1000","050100","30501001000","360470501001000",2179,"501","3050100",,,"94"
"1000","051500","30515001000","360470515001000",2180,"515","3051500",,,"94"
"1000","051700","30517001000","360470517001000",1671,"517","3051700",,,"94"
"1000","051900","30519001000","360470519001000",1673,"519","3051900",,,"94"
"1000","055300","30553001000","360470553001000",1699,"553","3055300",,,"94"
"1000","055500","30555001000","360470555001000",2274,"555","3055500",,,"94"
"1000","055700","30557001000","360470557001000",1702,"557","3055700",,,"94"
"1000","056100","30561001000","360470561001000",1705,"561","3056100",,,"94"
"1000","056301","30563011000","360470563011000",1707,"563.01","3056301",,,"94"
"1000","056500","30565001000","360470565001000",1709,"565","3056500",,,"94"
"1000","056900","30569001000","360470569001000",1712,"569","3056900",,,"94"
"1000","057100","30571001000","360470571001000",1714,"571","3057100",,,"94"
"1000","057300","30573001000","360470573001000",1716,"573","3057300",,,"94"
"1000","057500","30575001000","360470575001000",1718,"575","3057500",,,"94"
"1000","058901","30589011000","360470589011000",1726,"589.01","3058901",,,"94"
"1000","059100","30591001000","360470591001000",1729,"591","3059100",,,"94"
"1000","059300","30593001000","360470593001000",1731,"593","3059300",,,"94"
"1001","044901","30449011001","360470449011001",1619,"449.01","3044901",,,"94"
"1001","047700","30477001001","360470477001001",1636,"477","3047700",,,"94"
"1001","049700","30497001001","360470497001001",1654,"497","3049700",,,"94"
"1001","049900","30499001001","360470499001001",2178,"499","3049900",,,"94"
"1001","050100","30501001001","360470501001001",2179,"501","3050100",,,"94"
"1001","051500","30515001001","360470515001001",2180,"515","3051500",,,"94"
"1001","051700","30517001001","360470517001001",1671,"517","3051700",,,"94"
"1001","051900","30519001001","360470519001001",1673,"519","3051900",,,"94"
"1001","055300","30553001001","360470553001001",1699,"553","3055300",,,"94"
"1001","055700","30557001001","360470557001001",1702,"557","3055700",,,"94"
"1001","056100","30561001001","360470561001001",1705,"561","3056100",,,"94"
"1001","056301","30563011001","360470563011001",1707,"563.01","3056301",,,"94"
"1001","056302","30563021001","360470563021001",2105,"563.02","3056302",,,"94"
"1001","056500","30565001001","360470565001001",1709,"565","3056500",,,"94"
"1001","056900","30569001001","360470569001001",1712,"569","3056900",,,"94"
"1001","057100","30571001001","360470571001001",1714,"571","3057100",,,"94"
"1001","057300","30573001001","360470573001001",1716,"573","3057300",,,"94"
"1001","057500","30575001001","360470575001001",1718,"575","3057500",,,"94"
"1001","057901","30579011001","360470579011001",2112,"579.01","3057901",,,"94"
"1001","057902","30579021001","360470579021001",2113,"579.02","3057902",,,"94"
"1001","058901","30589011001","360470589011001",1726,"589.01","3058901",,,"94"
"1001","058902","30589021001","360470589021001",1727,"589.02","3058902",,,"94"
"1001","059100","30591001001","360470591001001",1729,"591","3059100",,,"94"
"1001","059300","30593001001","360470593001001",1731,"593","3059300",,,"94"
"1002","044901","30449011002","360470449011002",1619,"449.01","3044901",,,"94"
"1002","044902","30449021002","360470449021002",1620,"449.02","3044902",,,"94"
"1002","047700","30477001002","360470477001002",1636,"477","3047700",,,"94"
"1002","049700","30497001002","360470497001002",1654,"497","3049700",,,"94"
"1002","049900","30499001002","360470499001002",2178,"499","3049900",,,"94"
"1002","050100","30501001002","360470501001002",2179,"501","3050100",,,"94"
"1002","051500","30515001002","360470515001002",2180,"515","3051500",,,"94"
"1002","051700","30517001002","360470517001002",1671,"517","3051700",,,"94"
"1002","051900","30519001002","360470519001002",1673,"519","3051900",,,"94"
"1002","055300","30553001002","360470553001002",1699,"553","3055300",,,"94"
"1002","055500","30555001002","360470555001002",2274,"555","3055500",,,"94"
"1002","055700","30557001002","360470557001002",1702,"557","3055700",,,"94"
"1002","056100","30561001002","360470561001002",1705,"561","3056100",,,"94"
"1002","056301","30563011002","360470563011002",1707,"563.01","3056301",,,"94"
"1002","056500","30565001002","360470565001002",1709,"565","3056500",,,"94"
"1002","056900","30569001002","360470569001002",1712,"569","3056900",,,"94"
"1002","057100","30571001002","360470571001002",1714,"571","3057100",,,"94"
"1002","057300","30573001002","360470573001002",1716,"573","3057300",,,"94"
"1002","057500","30575001002","360470575001002",1718,"575","3057500",,,"94"
"1002","057901","30579011002","360470579011002",2112,"579.01","3057901",,,"94"
"1002","058901","30589011002","360470589011002",1726,"589.01","3058901",,,"94"
"1002","058902","30589021002","360470589021002",1727,"589.02","3058902",,,"94"
"1002","059300","30593001002","360470593001002",1731,"593","3059300",,,"94"
"1003","044901","30449011003","360470449011003",1619,"449.01","3044901",,,"94"
"1003","044902","30449021003","360470449021003",1620,"449.02","3044902",,,"94"
"1003","047700","30477001003","360470477001003",1636,"477","3047700",,,"94"
"1003","049700","30497001003","360470497001003",1654,"497","3049700",,,"94"
"1003","049900","30499001003","360470499001003",2178,"499","3049900",,,"94"
"1003","050100","30501001003","360470501001003",2179,"501","3050100",,,"94"
"1003","051500","30515001003","360470515001003",2180,"515","3051500",,,"94"
"1003","051700","30517001003","360470517001003",1671,"517","3051700",,,"94"
"1003","051900","30519001003","360470519001003",1673,"519","3051900",,,"94"
"1003","055300","30553001003","360470553001003",1699,"553","3055300",,,"94"
"1003","055500","30555001003","360470555001003",2274,"555","3055500",,,"94"
"1003","056301","30563011003","360470563011003",1707,"563.01","3056301",,,"94"
"1003","057300","30573001003","360470573001003",1716,"573","3057300",,,"94"
"1003","057901","30579011003","360470579011003",2112,"579.01","3057901",,,"94"
"1003","057902","30579021003","360470579021003",2113,"579.02","3057902",,,"94"
"1003","058901","30589011003","360470589011003",1726,"589.01","3058901",,,"94"
"1003","059300","30593001003","360470593001003",1731,"593","3059300",,,"94"
"1004","044901","30449011004","360470449011004",1619,"449.01","3044901",,,"94"
"1004","044902","30449021004","360470449021004",1620,"449.02","3044902",,,"94"
"1004","047700","30477001004","360470477001004",1636,"477","3047700",,,"94"
"1004","049700","30497001004","360470497001004",1654,"497","3049700",,,"94"
"1004","049900","30499001004","360470499001004",2178,"499","3049900",,,"94"
"1004","050100","30501001004","360470501001004",2179,"501","3050100",,,"94"
"1004","051500","30515001004","360470515001004",2180,"515","3051500",,,"94"
"1004","051700","30517001004","360470517001004",1671,"517","3051700",,,"94"
"1004","051900","30519001004","360470519001004",1673,"519","3051900",,,"94"
"1004","055500","30555001004","360470555001004",2274,"555","3055500",,,"94"
"1004","056500","30565001004","360470565001004",1709,"565","3056500",,,"94"
"1004","057300","30573001004","360470573001004",1716,"573","3057300",,,"94"
"1004","057901","30579011004","360470579011004",2112,"579.01","3057901",,,"94"
"1004","057902","30579021004","360470579021004",2113,"579.02","3057902",,,"94"
"1004","059300","30593001004","360470593001004",1731,"593","3059300",,,"94"
"1005","044902","30449021005","360470449021005",1620,"449.02","3044902",,,"94"
"1005","047700","30477001005","360470477001005",1636,"477","3047700",,,"94"
"1005","049700","30497001005","360470497001005",1654,"497","3049700",,,"94"
"1005","049900","30499001005","360470499001005",2178,"499","3049900",,,"94"
"1005","051500","30515001005","360470515001005",2180,"515","3051500",,,"94"
"1005","051900","30519001005","360470519001005",1673,"519","3051900",,,"94"
"1005","055500","30555001005","360470555001005",2274,"555","3055500",,,"94"
"1005","056100","30561001005","360470561001005",1705,"561","3056100",,,"94"
"1005","056500","30565001005","360470565001005",1709,"565","3056500",,,"94"
"1005","057300","30573001005","360470573001005",1716,"573","3057300",,,"94"
"1005","057902","30579021005","360470579021005",2113,"579.02","3057902",,,"94"
"1005","059300","30593001005","360470593001005",1731,"593","3059300",,,"94"
"1006","044902","30449021006","360470449021006",1620,"449.02","3044902",,,"94"
"1006","047700","30477001006","360470477001006",1636,"477","3047700",,,"94"
"1006","049900","30499001006","360470499001006",2178,"499","3049900",,,"94"
"1006","051500","30515001006","360470515001006",2180,"515","3051500",,,"94"
"1006","051900","30519001006","360470519001006",1673,"519","3051900",,,"94"
"1006","055500","30555001006","360470555001006",2274,"555","3055500",,,"94"
"1006","056500","30565001006","360470565001006",1709,"565","3056500",,,"94"
"1006","057300","30573001006","360470573001006",1716,"573","3057300",,,"94"
"1006","057902","30579021006","360470579021006",2113,"579.02","3057902",,,"94"
"1006","059300","30593001006","360470593001006",1731,"593","3059300",,,"94"
"1007","044902","30449021007","360470449021007",1620,"449.02","3044902",,,"94"
"1007","047700","30477001007","360470477001007",1636,"477","3047700",,,"94"
"1007","049900","30499001007","360470499001007",2178,"499","3049900",,,"94"
"1007","051500","30515001007","360470515001007",2180,"515","3051500",,,"94"
"1007","051900","30519001007","360470519001007",1673,"519","3051900",,,"94"
"1007","055500","30555001007","360470555001007",2274,"555","3055500",,,"94"
"1007","056100","30561001007","360470561001007",1705,"561","3056100",,,"94"
"1007","057902","30579021007","360470579021007",2113,"579.02","3057902",,,"94"
"1007","059300","30593001007","360470593001007",1731,"593","3059300",,,"94"
"1008","044902","30449021008","360470449021008",1620,"449.02","3044902",,,"94"
"1008","047700","30477001008","360470477001008",1636,"477","3047700",,,"94"
"1008","051500","30515001008","360470515001008",2180,"515","3051500",,,"94"
"1008","051900","30519001008","360470519001008",1673,"519","3051900",,,"94"
"1008","055500","30555001008","360470555001008",2274,"555","3055500",,,"94"
"1008","057902","30579021008","360470579021008",2113,"579.02","3057902",,,"94"
"1008","059300","30593001008","360470593001008",1731,"593","3059300",,,"94"
"1009","047700","30477001009","360470477001009",1636,"477","3047700",,,"94"
"1009","051900","30519001009","360470519001009",1673,"519","3051900",,,"94"
"1009","055500","30555001009","360470555001009",2274,"555","3055500",,,"94"
"1009","057902","30579021009","360470579021009",2113,"579.02","3057902",,,"94"
"1010","044902","30449021010","360470449021010",1620,"449.02","3044902",,,"94"
"1010","047700","30477001010","360470477001010",1636,"477","3047700",,,"94"
"1010","051500","30515001010","360470515001010",2180,"515","3051500",,,"94"
"1010","051900","30519001010","360470519001010",1673,"519","3051900",,,"94"
"1010","055500","30555001010","360470555001010",2274,"555","3055500",,,"94"
"1010","057902","30579021010","360470579021010",2113,"579.02","3057902",,,"94"
"1011","047700","30477001011","360470477001011",1636,"477","3047700",,,"94"
"1011","051500","30515001011","360470515001011",2180,"515","3051500",,,"94"
